Date,Title,Numac,Link FR,Link NL
9/24/2021,"REGION DE BRUXELLES-CAPITALE
REGION DE BRUXELLES-CAPITALE
2 SEPTEMBRE 2021. - Arrêté du Gouvernement de la Région de Bruxelles-Capitale modifiant l'arrêté du Gouvernement de la Région de Bruxelles-Capitale du 2 juillet 2020 portant sur des mesures de déconfinements en matière formation à la conduite pour limiter la prolifération du COVID-19, p. 100588.",2021021932,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-09-24&caller=list&numac=2021021932,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-09-24&caller=list&numac=2021021932
9/29/2021,"SERVICE PUBLIC FEDERAL FINANCES
Administration générale Expertise et Support Stratégiques. - Service Règlementation. - Accord amiable entre les autorités compétentes de la France et de la Belgique concernant les travailleurs frontaliers et transfrontaliers dans le contexte de la lutte contre la propagation du COVID-19, p. 104197.",2021033283,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-09-29&caller=list&numac=2021033283,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-09-29&caller=list&numac=2021033283
9/29/2021,"SERVICE PUBLIC FEDERAL FINANCES
Administration générale Expertise et Support Stratégiques. - Service Règlementation. - Accord amiable entre les autorités compétentes du Luxembourg et de la Belgique prorogeant l'Accord amiable du 19 mai 2020 concernant la situation des travailleurs transfrontaliers dans le contexte de la lutte contre la propagation du COVID-19, tel que prorogé par les accords des 19 juin 2020, 24 août 2020, 7 décembre 2020, 12 mars 2021 et 11 juin 2021, p. 104197.",2021033289,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-09-29&caller=list&numac=2021033289,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-09-29&caller=list&numac=2021033289
9/30/2021,"SERVICE PUBLIC FEDERAL SANTE PUBLIQUE, SECURITE DE LA CHAINE ALIMENTAIRE ET ENVIRONNEMENT
26 SEPTEMBRE 2021. - Arrêté royal modifiant l'arrêté royal du 30 octobre 2020 fixant les modalités d'octroi d'une intervention financière fédérale exceptionnelle aux hôpitaux dans le cadre de l'épidémie de coronavirus COVID-19, p. 104281.",2021021967,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-09-30&caller=list&numac=2021021967,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-09-30&caller=list&numac=2021021967
9/30/2021,"SERVICE PUBLIC FEDERAL SANTE PUBLIQUE, SECURITE DE LA CHAINE ALIMENTAIRE ET ENVIRONNEMENT
22 SEPTEMBRE 2021. - Arrêté ministériel modifiant l'arrêté ministériel du 21 décembre 2020 fixant les interventions forfaitaires visées à l'article 3,  §  1er, de l'arrêté royal du 30 octobre 2020 fixant les modalités d'octroi d'une intervention financière fédérale exceptionnelle aux hôpitaux dans le cadre de l'épidémie de coronavirus COVID-19, en ce qui concerne les hôpitaux généraux, p. 104296.",2021021979,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-09-30&caller=list&numac=2021021979,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-09-30&caller=list&numac=2021021979
9/30/2021,"SERVICE PUBLIC FEDERAL SANTE PUBLIQUE, SECURITE DE LA CHAINE ALIMENTAIRE ET ENVIRONNEMENT
22 SEPTEMBRE 2021. - Arrêté ministériel modifiant l'arrêté ministériel du 11 février 2021 fixant les interventions forfaitaires visées à l'article 3,  §  1er, de l'arrêté royal du 30 octobre 2020 fixant les modalités d'octroi d'une intervention financière fédérale exceptionnelle aux hôpitaux dans le cadre de l'épidémie de coronavirus COVID-19, en ce qui concerne les hôpitaux psychiatriques, p. 104298.",2021021980,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-09-30&caller=list&numac=2021021980,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-09-30&caller=list&numac=2021021980
9/30/2021,"SERVICE PUBLIC FEDERAL FINANCES
Administration générale Expertise et Support Stratégiques. - Service Règlementation. - Accord entre les autorités compétentes des Pays-Bas et de la Belgique prorogeant l'Accord concernant la situation des travailleurs transfrontaliers dans le cadre de la crise sanitaire liée au COVID-19 du 30 avril 2020, tel que prorogé par les accords des 19 mai 2020, 19 juin 2020, 24 août 2020, 7 décembre 2020, 5 mars 2021 et 21 juin 2021, p. 104324.",2021033281,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-09-30&caller=list&numac=2021033281,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-09-30&caller=list&numac=2021033281
10/4/2021,"AGENCE FEDERALE DES MEDICAMENTS ET DES PRODUITS DE SANTE
28 SEPTEMBRE 2021. - Décision d'autorisation d'importation et d'utilisation de la combinaison du Bamlanivimab et de l'Etesevimab pour le traitement de la COVID-19, p. 104960.",2021033298,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-04&caller=list&numac=2021033298,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-04&caller=list&numac=2021033298
10/4/2021,"AGENCE FEDERALE DES MEDICAMENTS ET DES PRODUITS DE SANTE
28 SEPTEMBRE 2021. - Décision d'autorisation d'importation et d'utilisation du Sotrovimab pour le traitement de la COVID-19, p. 104964.",2021033299,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-04&caller=list&numac=2021033299,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-04&caller=list&numac=2021033299
10/5/2021,"FR

NL

DE

 Image du sommaire du 2021-10-05
Image de la publication




LOIS, DECRETS, ORDONNANCES ET REGLEMENTS
SERVICE PUBLIC FEDERAL INTERIEUR
27 SEPTEMBRE 2021. - Arrêté ministériel modifiant l'arrêté ministériel du 28 octobre 2020 portant des mesures d'urgence pour limiter la propagation du coronavirus COVID-19. - Traduction allemande, p. 105207.",2021022054,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-05&caller=list&numac=2021022054,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-05&caller=list&numac=2021022054
10/5/2021,"SERVICE PUBLIC FEDERAL FINANCES
30 AVRIL 2020. - Arrêté royal modifiant les articles 178 et 178/1 de l'arrêté royal d'exécution du Code des impôts sur les revenus 1992 du 27 août 1993 en vue d'adapter certaines dispositions relatives à la dispense de l'obligation de déclaration à l'impôt des personnes physiques. - Traduction allemande, p. 105213.",2021021922,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-05&caller=list&numac=2021021922,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-05&caller=list&numac=2021021922
10/5/2021,"REGION DE BRUXELLES-CAPITALE
REGION DE BRUXELLES-CAPITALE
30 SEPTEMBRE 2021. - Arrêté ministériel portant délégation de pouvoir aux fonctionnaires dirigeants d'Innoviris en raison de la crise du COVID-19, p. 105238.",2021022052,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-05&caller=list&numac=2021022052,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-05&caller=list&numac=2021022052
10/7/2021,"SERVICE PUBLIC FEDERAL INTERIEUR
4 JUIN 2020. - Arrêté royal n°  22 portant création d'un Fonds d'indemnisation pour les volontaires victimes du COVID-19. - Coordination officieuse en langue allemande, p. 105549.",2021022000,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-07&caller=list&numac=2021022000,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-07&caller=list&numac=2021022000
10/7/2021,"SERVICE PUBLIC FEDERAL INTERIEUR
4 JUIN 2020. - Arrêté royal n°  22 portant création d'un Fonds d'indemnisation pour les volontaires victimes du COVID-19. - Coordination officieuse en langue allemande, p. 105549.",2021022000,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-07&caller=list&numac=2021022000,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-07&caller=list&numac=2021022000
10/11/2021,"SERVICE PUBLIC FEDERAL FINANCES
20 DECEMBRE 2019. - Arrêté royal portant adaptation del'AR/CIR 92 suite à l'introduction de la déduction des transferts intra-groupe et de la limitation de la déduction d'intérêts. - Traduction allemande, p. 106285.",2021033410,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-11&caller=list&numac=2021033410,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-11&caller=list&numac=2021033410
10/12/2021,"SERVICE PUBLIC FEDERAL INTERIEUR
23 AVRIL 2020. - Loi portant des modifications du Code de la taxe sur la valeur ajoutée, du Code des impôts sur les revenus 1992, du Code du recouvrement amiable et forcé des créances fiscales et non fiscales, et de la loi-programme (I) du 29 mars 2012, en ce qui concerne le traitement des données à caractère personnel transmises via l'e-notariat. - Traduction allemande, p. 106464.",2021032728,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-12&caller=list&numac=2021032728,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-12&caller=list&numac=2021032728
10/12/2021,"AGENCE FEDERALE DES MEDICAMENTS ET DES PRODUITS DE SANTE
28 SEPTEMBRE 2021. - Décision d'autorisation d'importation et d'utilisation de la combinaison du Bamlanivimab et de l'Etesevimab pour le traitement de la COVID-19. - Erratum, p. 106855.",2021022151,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-12&caller=list&numac=2021022151,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-12&caller=list&numac=2021022151
10/12/2021,"AGENCE FEDERALE DES MEDICAMENTS ET DES PRODUITS DE SANTE
28 SEPTEMBRE 2021. - Décision d'autorisation d'importation et d'utilisation du Sotrovimab pour le traitement de la COVID-19. - Erratum, p. 106855.",2021022152,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-12&caller=list&numac=2021022152,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-12&caller=list&numac=2021022152
10/12/2021,"SERVICE PUBLIC DE WALLONIE
6 MAI 2021. - Arrêté ministériel modifiant l'arrêté ministériel du 3 décembre 2020 relatif aux diverses dispositions prises en matière de financement des opérateurs du secteur de la santé et de l'action sociale dans le cadre de la crise sanitaire du COVID-19, p. 106873.",2021022171,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-12&caller=list&numac=2021022171,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-12&caller=list&numac=2021022171
10/12/2021,"SERVICE PUBLIC DE WALLONIE
22 SEPTEMBRE 2021. - Arrêté ministériel portant exécution de l'arrêté du Gouvernement wallon du 1er juillet 2021 exécutant le décret du 1er avril 2021 relatif à l'octroi d'une indemnité complémentaire en faveur des associations sans but lucratif qui exercent une activité économique dans le cadre de la crise de la COVID-19, p. 106877.",2021022169,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-12&caller=list&numac=2021022169,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-12&caller=list&numac=2021022169
10/12/2021,"SERVICE PUBLIC DE WALLONIE
22 SEPTEMBRE 2021. - Arrêté ministériel portant exécution de l'arrêté du Gouvernement wallon du 1er juillet 2021 exécutant le décret du 10 juin 2021 visant à poursuivre l'octroi d'une indemnité complémentaire en faveur des associations sans but lucratif qui exercent une activité économique dans le cadre de la crise de la COVID-19, p. 106880.",2021022170,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-12&caller=list&numac=2021022170,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-12&caller=list&numac=2021022170
10/12/2021,"SERVICE PUBLIC FEDERAL INTERIEUR
23 AVRIL 2020. - Loi portant des modifications du Code de la taxe sur la valeur ajoutée, du Code des impôts sur les revenus 1992, du Code du recouvrement amiable et forcé des créances fiscales et non fiscales, et de la loi-programme (I) du 29 mars 2012, en ce qui concerne le traitement des données à caractère personnel transmises via l'e-notariat. - Traduction allemande, p. 106464.",2021032728,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-12&caller=list&numac=2021032728,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-12&caller=list&numac=2021032728
10/12/2021,"AGENCE FEDERALE DES MEDICAMENTS ET DES PRODUITS DE SANTE
28 SEPTEMBRE 2021. - Décision d'autorisation d'importation et d'utilisation de la combinaison du Bamlanivimab et de l'Etesevimab pour le traitement de la COVID-19. - Erratum, p. 106855.",2021022151,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-12&caller=list&numac=2021022151,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-12&caller=list&numac=2021022151
10/12/2021,"AGENCE FEDERALE DES MEDICAMENTS ET DES PRODUITS DE SANTE
28 SEPTEMBRE 2021. - Décision d'autorisation d'importation et d'utilisation du Sotrovimab pour le traitement de la COVID-19. - Erratum, p. 106855.",2021022152,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-12&caller=list&numac=2021022152,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-12&caller=list&numac=2021022152
10/12/2021,"SERVICE PUBLIC DE WALLONIE
6 MAI 2021. - Arrêté ministériel modifiant l'arrêté ministériel du 3 décembre 2020 relatif aux diverses dispositions prises en matière de financement des opérateurs du secteur de la santé et de l'action sociale dans le cadre de la crise sanitaire du COVID-19, p. 106873.",2021022171,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-12&caller=list&numac=2021022171,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-12&caller=list&numac=2021022171
10/12/2021,"SERVICE PUBLIC DE WALLONIE
22 SEPTEMBRE 2021. - Arrêté ministériel portant exécution de l'arrêté du Gouvernement wallon du 1er juillet 2021 exécutant le décret du 1er avril 2021 relatif à l'octroi d'une indemnité complémentaire en faveur des associations sans but lucratif qui exercent une activité économique dans le cadre de la crise de la COVID-19, p. 106877.",2021022169,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-12&caller=list&numac=2021022169,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-12&caller=list&numac=2021022169
10/12/2021,"SERVICE PUBLIC DE WALLONIE
22 SEPTEMBRE 2021. - Arrêté ministériel portant exécution de l'arrêté du Gouvernement wallon du 1er juillet 2021 exécutant le décret du 10 juin 2021 visant à poursuivre l'octroi d'une indemnité complémentaire en faveur des associations sans but lucratif qui exercent une activité économique dans le cadre de la crise de la COVID-19, p. 106880.",2021022170,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-12&caller=list&numac=2021022170,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-12&caller=list&numac=2021022170
10/12/2021,"SERVICE PUBLIC FEDERAL INTERIEUR
23 AVRIL 2020. - Loi portant des modifications du Code de la taxe sur la valeur ajoutée, du Code des impôts sur les revenus 1992, du Code du recouvrement amiable et forcé des créances fiscales et non fiscales, et de la loi-programme (I) du 29 mars 2012, en ce qui concerne le traitement des données à caractère personnel transmises via l'e-notariat. - Traduction allemande, p. 106464.",2021032728,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-12&caller=list&numac=2021032728,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-12&caller=list&numac=2021032728
10/12/2021,"AGENCE FEDERALE DES MEDICAMENTS ET DES PRODUITS DE SANTE
28 SEPTEMBRE 2021. - Décision d'autorisation d'importation et d'utilisation de la combinaison du Bamlanivimab et de l'Etesevimab pour le traitement de la COVID-19. - Erratum, p. 106855.",2021022151,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-12&caller=list&numac=2021022151,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-12&caller=list&numac=2021022151
10/12/2021,"AGENCE FEDERALE DES MEDICAMENTS ET DES PRODUITS DE SANTE
28 SEPTEMBRE 2021. - Décision d'autorisation d'importation et d'utilisation du Sotrovimab pour le traitement de la COVID-19. - Erratum, p. 106855.",2021022152,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-12&caller=list&numac=2021022152,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-12&caller=list&numac=2021022152
10/12/2021,"SERVICE PUBLIC DE WALLONIE
6 MAI 2021. - Arrêté ministériel modifiant l'arrêté ministériel du 3 décembre 2020 relatif aux diverses dispositions prises en matière de financement des opérateurs du secteur de la santé et de l'action sociale dans le cadre de la crise sanitaire du COVID-19, p. 106873.",2021022171,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-12&caller=list&numac=2021022171,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-12&caller=list&numac=2021022171
10/12/2021,"SERVICE PUBLIC DE WALLONIE
22 SEPTEMBRE 2021. - Arrêté ministériel portant exécution de l'arrêté du Gouvernement wallon du 1er juillet 2021 exécutant le décret du 1er avril 2021 relatif à l'octroi d'une indemnité complémentaire en faveur des associations sans but lucratif qui exercent une activité économique dans le cadre de la crise de la COVID-19, p. 106877.",2021022169,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-12&caller=list&numac=2021022169,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-12&caller=list&numac=2021022169
10/12/2021,"SERVICE PUBLIC DE WALLONIE
22 SEPTEMBRE 2021. - Arrêté ministériel portant exécution de l'arrêté du Gouvernement wallon du 1er juillet 2021 exécutant le décret du 10 juin 2021 visant à poursuivre l'octroi d'une indemnité complémentaire en faveur des associations sans but lucratif qui exercent une activité économique dans le cadre de la crise de la COVID-19, p. 106880.",2021022170,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-12&caller=list&numac=2021022170,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-12&caller=list&numac=2021022170
10/13/2021,"SERVICE PUBLIC FEDERAL SECURITE SOCIALE
19 SEPTEMBRE 2021. - Arrêté royal modifiant l'arrêté royal du 26 janvier 2021 portant exécution de l'article 37,  §  16bis, alinéa 1er, 3°,  et alinéa 4, de la loi relative à l'assurance obligatoire soins de santé et indemnités, coordonnée le 14 juillet 1994, en ce qui concerne les oxyconcentrateurs pour l'oxygénothérapie pendant la crise du COVID-19, p. 107011.",2021021956,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-13&caller=list&numac=2021021956,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-13&caller=list&numac=2021021956
10/13/2021,"REGION DE BRUXELLES-CAPITALE
REGION DE BRUXELLES-CAPITALE
22 SEPTEMBRE 2021. - Arrêté du Gouvernement de la Région de Bruxelles-Capitale modifiant diverses dispositions relatives à la désignation des fonctionnaires compétents dans le cadre des procédures fiscales, de la zone de basses émissions et de certaines primes, p. 107018.",2021033350,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-13&caller=list&numac=2021033350,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-13&caller=list&numac=2021033350
10/14/2021,"REGION WALLONNE
SERVICE PUBLIC DE WALLONIE
7 OCTOBRE 2021. - Arrêté du Gouvernement wallon prolongeant, jusqu'au 31 décembre 2021, les dispositions de l'arrêté du Gouvernement wallon du 30 juin 2020 portant des dispositions diverses en matière de fonction publique dans le contexte de la reprise des activités suite à la pandémie de COVID-19, p. 107223.",2021022227,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-14&caller=list&numac=2021022227,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-14&caller=list&numac=2021022227
10/15/2021,"SERVICE PUBLIC FEDERAL CHANCELLERIE DU PREMIER MINISTRE
8 OCTOBRE 2021. - Arrêté royal portant prolongation de la mission du commissaire COVID-19 et de la commissaire adjointe COVID-19, p. 107317.",2021204761,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-15&caller=list&numac=2021204761,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-15&caller=list&numac=2021204761
10/15/2021,"GOUVERNEMENTS DE COMMUNAUTE ET DE REGION
COMMUNAUTE FLAMANDE
AUTORITE FLAMANDE
1er OCTOBRE 2021. - Arrêté du Gouvernement flamand établissant les règles d'octroi d'une aide stratégique à l'investissement et à l'innovation aux entreprises et divisions de travail adapté et aux entreprises de l'économie de services locaux à la suite du COVID-19, p. 107467.",2021022193,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-15&caller=list&numac=2021022193,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-15&caller=list&numac=2021022193
10/19/2021,"REGION DE BRUXELLES-CAPITALE
14 OCTOBRE 2021. - Arrêté de police du Ministre-Président maintenant certaines restrictions sanitaires dans la lutte contre le COVID-19 et portant abrogation de l'arrêté de police du 30 septembre 2021, p. 108103.",2021022262,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-19&caller=list&numac=2021022262,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-19&caller=list&numac=2021022262
10/21/2021,"SERVICE PUBLIC FEDERAL FINANCES
20 JANVIER 2020. - Arrêté royal remédiant au double emploi de l'article 734quater/1 dans l'AR/CIR 92. - Traduction allemande, p. 109239.",2021022202,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-21&caller=list&numac=2021022202,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-21&caller=list&numac=2021022202
10/26/2021,"SERVICE PUBLIC FEDERAL SANTE PUBLIQUE, SECURITE DE LA CHAINE ALIMENTAIRE ET ENVIRONNEMENT
13 DECEMBRE 2020. - Arrêté royal portant exécution de l'article 3,  §  2 de la loi du 6 novembre 2020 en vue d'autoriser des personnes non légalement qualifiées à exercer, dans le cadre de l'épidémie de coronavirus COVID-19, des activités relevant de l'art infirmier. - Coordination officieuse en langue allemande, p. 109697.",2021022205,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-26&caller=list&numac=2021022205,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-26&caller=list&numac=2021022205
10/26/2021,"SERVICE PUBLIC FEDERAL SANTE PUBLIQUE, SECURITE DE LA CHAINE ALIMENTAIRE ET ENVIRONNEMENT
13 DECEMBRE 2020. - Arrêté royal portant exécution de l'article 3,  §  2 de la loi du 6 novembre 2020 en vue d'autoriser des personnes non légalement qualifiées à exercer, dans le cadre de l'épidémie de coronavirus COVID-19, des activités relevant de l'art infirmier. - Coordination officieuse en langue allemande, p. 109697.",2021022205,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-26&caller=list&numac=2021022205,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-26&caller=list&numac=2021022205
10/27/2021,"SERVICE PUBLIC FEDERAL FINANCES
20 MAI 2020. - Arrêté royal d'exécution des articles 18, 31, 33 et 47 de la loi du 20 décembre 2019 transposant la Directive (UE) 2018/822 du Conseil du 25 mai 2018 modifiant la Directive 2011/16/UE en ce qui concerne l'échange automatique et obligatoire d'informations dans le domaine fiscal en rapport avec les dispositifs transfrontières devant faire l'objet d'une déclaration. - Traduction allemande, p. 110119.",2021032499,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-27&caller=list&numac=2021032499,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-27&caller=list&numac=2021032499
10/27/2021,"REGION DE BRUXELLES-CAPITALE
21 OCTOBRE 2021. - Arrêté du Gouvernement de la Région de Bruxelles-Capitale relatif à une aide aux entreprises du secteur des hébergements touristiques dans le cadre de la crise sanitaire du COVID-19, p. 110262.",2021033681,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-27&caller=list&numac=2021033681,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-27&caller=list&numac=2021033681
10/27/2021,"SERVICE PUBLIC FEDERAL FINANCES
Administration générale Expertise et support stratégiques Service Réglementation. - Taux applicable pour l'année civile 2022 en exécution de l'article 414,  §  1er, alinéa 3, du Code des impôts sur les revenus 1992. - Avis, p. 110318.",2021033639,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-10-27&caller=list&numac=2021033639,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-10-27&caller=list&numac=2021033639
11/4/2021,"SERVICE PUBLIC FEDERAL STRATEGIE ET APPUI
17 OCTOBRE 2021. - Arrêté royal portant huitième répartition du crédit provisionnel inscrit au programme 06-90-1 de la loi du 22 décembre 2020 contenant le budget général des dépenses pour l'année budgétaire 2021 et destiné à couvrir des dépenses concernant le renforcement des mesures prises ainsi que des initiatives nouvelles en matière de lutte contre le COVID-19, p. 111030.",2021033614,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-11-04&caller=list&numac=2021033614,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-11-04&caller=list&numac=2021033614
11/4/2021,"COMMUNAUTE GERMANOPHONE
MINISTERE DE LA COMMUNAUTE GERMANOPHONE
29 OCTOBRE 2021. - Arrêté du Gouvernement modifiant l'arrêté du Gouvernement du 21 janvier 2021 fixant des mesures visant à prévenir la propagation du coronavirus (COVID-19), p. 111137.",2021033748,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-11-04&caller=list&numac=2021033748,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-11-04&caller=list&numac=2021033748
11/4/2021,"SERVICE PUBLIC FEDERAL STRATEGIE ET APPUI
27 AOUT 2021. - Circulaire n°  685bis. - Directives dans le cadre des mesures particulières COVID-19 pour les membres du personnel de la Fonction publique fédérale en matière d'organisation du travail. - Modification de la circulaire n°  685 du 1er septembre 2020. - Traduction allemande, p. 111163.",2021033490,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-11-04&caller=list&numac=2021033490,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-11-04&caller=list&numac=2021033490
11/5/2021,"REGION WALLONNE
SERVICE PUBLIC DE WALLONIE
28 OCTOBRE 2021. - Arrêté du Gouvernement wallon relatif à l'octroi d'une intervention complémentaire à destination du code NACE-BEL 56.302 dans le cadre de la crise du coronavirus COVID-19, p. 111260.",2021022390,http://www.ejustice.just.fgov.be/cgi/article.pl?language=fr&pub_date=2021-11-05&caller=list&numac=2021022390,http://www.ejustice.just.fgov.be/cgi/article.pl?language=nl&pub_date=2021-11-05&caller=list&numac=2021022390
